timestamp,gyroscope.x,gyroscope.y,gyroscope.z,acceleration.x,acceleration.y,acceleration.z,gyroscope_filtered.x,gyroscope_filtered.y,gyroscope_filtered.z,acceleration_filtered.x,acceleration_filtered.y,acceleration_filtered.z
0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0,0.0,0.0,-9.81
10000000,0.09123366228851124,-0.050591993161822967,0.20801659518516313,-0.06950066640267616,-0.010635058441062606,-9.88359454957573,0.026819042314984425,-0.00882715223225249,0.0775705636687549,-0.013885879133504678,0.019348413756295528,-9.805382034201468
20000000,-0.0445908875875395,-0.2078740479073669,0.7216140477264057,0.14004792283848963,-0.03685465772331439,-9.983497380909354,-0.013806361850941584,-0.06614357909429718,0.4301908318423788,0.042532761256700684,0.011379068844853518,-9.85242712691804
30000000,-0.0773554329065573,-0.3183298789015793,1.3337712132624933,0.029989299913666237,0.0846849111222859,-10.132408189371974,-0.05085172753020696,-0.18648464800767595,0.9138632273455458,0.020639479413319055,0.06110514152230505,-9.985102113053003
40000000,-0.09365465749065899,-0.5124669723505749,1.7001991654855326,0.029489133234005448,-0.1098108867692492,-10.128931823092978,-0.09207053808228982,-0.3953233783227371,1.4108526698730417,0.057149017363113855,-0.007209616837392695,-10.12308682204003
50000000,-0.14635018785248877,-0.651552780801258,2.2823896908848935,0.040322277092129315,0.011718080872694131,-10.22003918133445,-0.08049573468625945,-0.581304368219903,1.9118569701104826,0.030540397356653422,-0.016802320721837044,-10.189448456313258
60000000,0.011023169264750391,-0.772376310573918,2.718867747198745,0.16763981646530884,0.013039600167940472,-10.232290732288819,-0.036517586880291615,-0.7213441252030702,2.392062006593484,0.08886890144749555,-0.008644395276425278,-10.202398827329377
70000000,-0.03679099426928191,-0.9810126248848883,3.120929765531351,0.07570437889077451,-0.032665685298902895,-10.194749283681077,-0.004380221670384623,-0.8699750238637372,2.806454596121111,0.06982918355864354,-0.009860555591913811,-10.247935278088583
80000000,0.06868822200208886,-1.1594481641920154,3.339453445751662,-0.03416063000738351,0.0044326737399507975,-10.315612475131523,0.007370972259945999,-1.0463157705365995,3.190670975991492,-0.0018773896660973476,-0.024485806279610074,-10.248565970179552
90000000,0.011989820655323585,-1.2916484640572372,3.743085377384586,0.018103096756299467,0.033984664427483775,-10.211193170818706,0.03037325035626735,-1.1794527047352996,3.471944840026013,-0.054589093317119364,0.017191175196919272,-10.227400077053248
99999999,0.07998698021598878,-1.4399040878036709,3.979395276017773,-0.05524849516146332,0.0285989239875811,-10.133914096052104,0.0294640331061876,-1.3421512595002394,3.7697861209133166,-0.000352150225202624,-0.019745340637298273,-10.189096476569672
109999999,0.07030332794681488,-1.4539954677182338,4.279946903075198,0.052605536358616076,-0.08622152831108426,-10.191922587142079,0.03298238242736019,-1.436407765886277,4.098556671470077,0.0034597289108649256,-0.0515853494574747,-10.188693306067433
119999999,0.15807246902723313,-1.5865372215793874,4.589187910707074,0.008402845391329048,0.04881172432245182,-10.077025744159409,0.08820935434475204,-1.5231612116974391,4.376660023793976,0.011446736977622397,0.016372552621636286,-10.153101902637983
129999999,0.2938501324464224,-1.6765310740913253,4.797675006711953,0.0304153971327608,-0.03816600190609319,-10.056850224515129,0.18206536294414988,-1.6152932784372511,4.651952829724063,0.008356740321179489,0.01945497381347117,-10.098153211087523
140000000,0.2799599300159346,-1.7076669644466749,4.97784613182528,0.09837034677415218,0.12418578879366872,-10.035627979408066,0.24834659666263792,-1.6678211115267116,4.820777164647805,-0.030795722313334,0.05030666799328053,-10.084204631891257
150000000,0.5097108965552704,-1.7479406196098837,5.088779733559195,0.12106132589344587,0.077088091770996,-10.06574063183554,0.3633798642232028,-1.7298627420599153,4.970345162179918,0.01713112956723147,0.06986297820841648,-10.081852971075776
160000000,0.48339474275065136,-1.7559999864997915,5.198580512945008,0.08113482761048268,0.05395731951965955,-10.040734914013422,0.4650854739840499,-1.757882495435661,5.093672021424746,0.07589702824138694,0.02791238229132009,-10.077854779505952
170000000,0.602593667675271,-1.7678101475726822,5.349533609071444,0.01247824765677685,0.08344804504942725,-10.22151589046395,0.567292268922402,-1.7956065413771196,5.221179796298941,0.04606579846524724,0.006833518385423311,-10.096193652646637
180000000,0.7572662226833885,-1.7392410167038828,5.5172792310532985,0.09652860755924457,0.009121247965927424,-10.159825319182954,0.6537237346055041,-1.7731954844699513,5.378197668060338,0.00790355407524564,0.002020594122410255,-10.130733761036781
190000000,0.8561967745047516,-1.6498429661616991,5.556239959083693,-0.058944492484888034,-0.033550188439201295,-10.160144514837006,0.7652666769305647,-1.7294298744601169,5.450706091584955,0.008163746744827777,-0.0039006223877072086,-10.151481956873091
200000000,0.8824347477793434,-1.7859131644218567,5.559939957567607,-0.04927859883666452,-0.042328788966604816,-10.193376119947672,0.8445293655092762,-1.7507538666318947,5.5161303122751715,-0.012774789595845512,-0.031267131985338766,-10.145484586020904
210000000,0.9592509854013076,-1.6927937481355857,5.732370033840308,-0.10770589191340466,0.010244945276133784,-10.046716365277277,0.9405226793290269,-1.7325802352429018,5.627139998010149,-0.03271998110335911,-0.02040991775634685,-10.114140972329581
220000000,1.1952672439746663,-1.6752671315157266,5.606827534253612,-0.1455724688281292,-0.045755132705095854,-10.069781881692606,1.0600698722780775,-1.658863149678537,5.643828575430462,-0.08570846011914227,-0.020513617224041516,-10.086980663658455
230000000,1.1753888208176997,-1.5645434448881148,5.6734771376357,-0.017237040775893237,0.12166354753313757,-10.21558328990075,1.1518423303021457,-1.6029463040227478,5.683550547432142,-0.08899722523220928,0.03476245272085973,-10.167528562524005
240000000,1.3925582435050354,-1.469068516000326,5.635800971578844,0.010651026048488263,0.05152040721186298,-10.13652007050697,1.2805229609596012,-1.5548666114707022,5.661279945304211,-0.017517296161942662,0.037711556251850124,-10.117764436662265
250000000,1.5247821938310535,-1.3732954830123998,5.516147352830637,0.04896436493692578,-0.0033965434254942563,-10.064917485880912,1.4032533795903144,-1.4528142583215247,5.618394741492471,0.011407964918049594,0.029999681735569484,-10.13216826063586
260000000,1.5741151926374568,-1.2573747808765074,5.566039251901165,0.050445041885422814,-0.07072125993549566,-10.234666225341881,1.4920927428379185,-1.3329306564260923,5.5753996763774065,0.004532295742162405,0.0023277652439729415,-10.142280031568841
270000000,1.671454479635226,-1.1653974675645902,5.328627815167044,0.046845411299799196,-0.017895409030193293,-10.071731283743192,1.5863942466739411,-1.2189849079454695,5.4738574117271455,-0.010827239610474205,-0.0031177569846958,-10.117538055489
280000000,1.7423637408890618,-1.0343761085821777,5.155328281748712,-0.005720448982961118,0.12870004856577294,-10.128561474352919,1.6689165552839307,-1.1151536245321223,5.3081914853061125,-0.034972178080244734,0.029821833056626886,-10.14951408595689
290000000,1.7270126091320859,-1.0549721103931033,5.01543317350454,-0.022423273597996007,0.012613917855598192,-10.153440160725589,1.7148395055623324,-1.0799487621512167,5.1452355814983965,0.010422129209302702,-0.009541490377890274,-10.11063767444678
300000000,1.7373137358782558,-0.8619406203182386,4.86072528546894,0.019670108548835052,0.06132649454869828,-10.064757263682374,1.765600688815885,-0.961025880532227,4.970825697964374,-0.006103080505591475,0.019899346292599096,-10.095766457563185
310000000,1.7457866354180402,-0.832236396456827,4.50492852177228,0.024143734289756483,-0.024290618572224906,-10.13415065955198,1.7597300491976715,-0.8322020274135433,4.741246079911065,-0.003071924458671547,0.02648630177905106,-10.092959457226055
320000000,1.9728195711405534,-0.5844214701596424,4.293450587064115,0.10621773590924888,-0.048875975156365256,-10.147585018002047,1.8522772127333045,-0.7014978469512685,4.514659108724733,0.022488395350558125,-0.009950395528124252,-10.113708519800918
330000000,1.9664622557918217,-0.5483291674922369,4.023812747786745,0.01038332301486418,0.05267901460426937,-10.209340608540993,1.9133297666086557,-0.6050441213594259,4.238853381808687,0.022446067562869376,-0.010619299564293786,-10.161794673247789
340000000,2.040666837270827,-0.5384270513737814,3.7433546318724344,0.034925986606182874,0.00713529502042036,-10.139621402891311,1.9617670991057632,-0.5431625936506501,3.9676328567884642,0.031088888453078955,0.008182452041761464,-10.164473448567643
350000000,1.8937951429956121,-0.3495236868001116,3.506731531577043,-0.12359049057880642,-0.16045828150723038,-10.184036832595066,1.9343781869817471,-0.4349334234181557,3.7163153840194014,-0.003942636323972067,-0.0478218907069844,-10.18753708165152
360000000,1.8762319537983736,-0.19834282582880527,3.3982896821165123,-0.029137038056839405,0.09180129492125988,-10.121075627294896,1.9097466773107912,-0.2854202244857911,3.4913496508901964,-0.028616609178373227,0.02490245310810069,-10.153892649763575
370000000,1.859757951633074,-0.06574247049024816,2.9386126171778755,0.09584247305545752,0.07973709625634792,-10.153413353742625,1.8756682103444984,-0.1532892117737071,3.2567415123780616,0.026399481640061978,0.045625885704300324,-10.159342733541871
380000000,1.871764075272212,-0.011284807541321232,2.735258068141193,0.23207316250437976,0.08293448196715292,-10.246426997822113,1.8318180261376678,-0.06959433904623306,2.956476931947799,0.039939643568281016,0.026205835393789866,-10.192202842948138
390000000,1.8040755263860977,-0.04221940368638065,2.47658553955856,-0.09231241516807637,-0.05354422201905081,-10.276492894206026,1.8412581422140966,-0.009688073454932083,2.692970676226431,0.012573710764514797,0.0018894262070246384,-10.21202549052619
400000000,1.743078608325251,-0.013920947546115711,2.2631431163203493,-0.18440136011249708,0.08958578090106145,-10.1844157596308,1.8225892075376808,0.009287437704165444,2.4525741050167142,-0.029104642899637413,0.0016641934630921007,-10.22389821255249
410000000,1.6639574957768366,0.1273144086875238,1.979915038864748,-0.10488336913666575,-0.0011055308794207241,-10.338820978247202,1.7507629084809404,0.0744869748164343,2.1845401539613665,-0.08098169443736594,0.013672829812621214,-10.243146010603821
420000000,1.6549305272976929,0.19257276281792024,1.8008105812371393,-0.008294513240016364,-0.006839599146693846,-10.264242130930192,1.6830588675536937,0.1314901723297581,1.9651721541688443,-0.06463456155423881,0.016268239427748535,-10.240452916492188
430000000,1.68403366352579,0.1209209730459302,1.3822812798621877,-0.01485600456347818,0.2709026295784941,-10.103582044963442,1.678491573484087,0.12913683863758588,1.671357736445973,-0.02635175551400002,0.06009999359581453,-10.240193426001165
440000000,1.543635752175689,0.33714817475256903,1.2522510869663652,-0.13804051013159624,0.24354011349614896,-10.187267145485654,1.6197620192700168,0.22380378216570865,1.409722271410731,-0.05923618925627682,0.08901223465065396,-10.227082900022534
450000000,1.4066748500711244,0.3101208705910272,1.0364721712653084,-0.05608422730835456,0.10916162001054672,-10.27811469255103,1.541684745555147,0.25228661310927003,1.1667197496732977,-0.04270782361320298,0.11046373824774194,-10.227924060808233
460000000,1.2827777711390662,0.30055762430849864,0.8200586237209659,-0.2719670249252458,0.15570225124059028,-10.22537891429698,1.4298624301299845,0.3042815936767851,0.9491917127801188,-0.12086222185364678,0.1510991676470378,-10.234855081432483
470000000,1.2555492549936613,0.277363930389966,0.5519477338040243,-0.04160327332035839,-0.05323443612486147,-10.259980254481729,1.3324658017815265,0.29746970552004853,0.7540231847188339,-0.12225575074667804,0.05354937487753942,-10.241628805681817
480000000,1.231650451131517,0.2940403774881748,0.31333817049454854,-0.05737729484968291,0.10995140983744368,-10.217711976053428,1.2849355637078532,0.30150309078279985,0.5110862811684758,-0.04946399616237784,0.04831484221434325,-10.205658293148897
490000000,1.1580904512661638,0.2560586588354644,0.1580130309601811,0.019636346599990112,-0.00560908175293208,-10.310866552444878,1.2322814850036186,0.2693663538082559,0.2715836827651541,-0.03935313098507237,0.017180789919923525,-10.20715208303653
500000000,0.967083095553781,0.22787802097365512,-0.03340262306789411,-0.03082291143429476,0.02144210184073514,-10.265866899327452,1.1148617332694672,0.25671555432052195,0.09014073190759077,-0.03138904704763879,0.029160271750557895,-10.249195828271207
510000000,0.8988758422211771,0.21579326553008524,-0.1878861555777306,-0.0037792701234212883,0.0038978625677165285,-10.34251546216276,1.00406506458723,0.24431702774728548,-0.08401763086005337,-0.03385467277033802,0.06297665141209102,-10.31238812446481
520000000,0.8548846797835583,0.235422631003474,-0.348206400704611,0.05133830688927502,0.08861961677411578,-10.173697552521936,0.9169704273592024,0.24111195529090176,-0.2045409192899253,-0.007033430327389857,0.03454557472587769,-10.25629172087097
530000000,0.6520520050547267,0.12957094581373765,-0.42210936236570473,-0.1908122853866995,0.09407097855972657,-10.232924718484913,0.7986180278298801,0.2132684380246564,-0.3576613992575688,-0.08994430754857419,0.027410195398436702,-10.261422098155542
540000000,0.5905844249059162,0.23740000104529974,-0.6879701283184025,-0.2287547095165168,0.12750720603235122,-10.279431194096858,0.6978581390011588,0.1859985974320044,-0.5229350374842194,-0.11380608434972017,0.08405059223861966,-10.264950173005689
550000000,0.48628364429031734,0.12392799144236773,-0.670385657813263,-0.09105578463061645,-0.024235098950104214,-10.302515060129714,0.5643923826465498,0.16209294486347076,-0.6517420350917266,-0.1307383823551119,0.056255140238858053,-10.274767744954834
560000000,0.4070649947600051,0.17813824092562175,-0.7814927945070573,-0.02045740571437321,-0.03315633701976619,-10.054323555233236,0.47700003337730734,0.1438309967536859,-0.7462220277411166,-0.08142952622273593,-0.009991190071818042,-10.187412123784796
570000000,0.3169159822243828,0.17306827179038642,-0.979584485673342,-0.0948023743336331,0.009926268707267039,-10.292955910193925,0.3784146487524615,0.12559728464665562,-0.8401467022561262,-0.07208319718550063,5.82215993156672e-05,-10.2164694277397
580000000,0.1538210065854655,0.07268142284437334,-0.9523716813054942,-0.15249561490672803,-0.04044303322119305,-10.172064190150614,0.22907038447387618,0.07766847470844372,-0.9453439489693956,-0.1455232146967524,-0.03387280370382209,-10.199850365026627
590000000,0.009437374511004966,0.05958716889996857,-1.024607402502456,-0.1331507025992024,-0.04973068596515211,-10.24496415284543,0.1298019466914901,0.06342924359163957,-1.003656435463148,-0.10626957441670229,-0.040537753820769566,-10.21914451653133
600000000,-0.04608399328061995,-0.03782577217675423,-1.104372882984916,-0.1342838717875125,0.10138954610138151,-10.355377381332378,0.04595759500906603,0.008976647577002218,-1.0495368496365627,-0.11291381068143783,0.0030071728835541454,-10.266054811793106
610000000,-0.18891613070566568,-0.055929168852050515,-1.0555853146474532,-0.13010953355670637,0.04841881694318262,-10.264301204126284,-0.09502513068340021,-0.007688686369123853,-1.0739714369800828,-0.13969376723991817,0.04887345689526592,-10.284670175534096
620000000,-0.332325143792885,-0.06617581119605878,-1.089689960982596,-0.23026103186083058,0.05702859660656713,-10.191765652802472,-0.25257686512279975,-0.035954242444452826,-1.0928226416123539,-0.16518821973973863,0.07121906959306443,-10.202845610871378
630000000,-0.41387476700406256,-0.07430224649485588,-1.1253079956220513,-0.17456930595963133,0.06265293203118301,-10.158172323466967,-0.3279207773857525,-0.02332199792255457,-1.1207627652015275,-0.15744379017672264,0.09224350551585977,-10.191260967550715
640000000,-0.5539416031245579,-0.2213825666308354,-1.1159047763767769,-0.12740190675789936,0.09986700846356614,-10.198363352485707,-0.4502828753706236,-0.10677760894740501,-1.147250800510659,-0.15326929065879935,0.08407414978106659,-10.176542391018636
650000000,-0.6550552769791236,-0.10419858271465055,-1.0590622293306549,-0.2834033550116867,0.10619272089146287,-10.152377535244332,-0.5398839632398615,-0.09539523455171742,-1.1268979760383708,-0.21723876641504392,0.07625400557175771,-10.183871513220119
660000000,-0.6609687452256375,-0.031070146297068682,-1.0333239665314184,-0.23543112080509765,0.0009398657098724297,-10.203309027397532,-0.6130058592249564,-0.06858498887904718,-1.1012791136577496,-0.24597474353412924,0.055431476417043296,-10.193037783654916
670000000,-0.6544516990531938,-0.07047438041272662,-1.1284239923045745,-0.16713754641833178,-0.13029231044016354,-10.213039158180115,-0.6445704889207404,-0.0934716881823679,-1.0790136156801062,-0.24994061217594885,-0.002440789336492777,-10.200551616144523
680000000,-0.8234941406904452,-0.10295168727834679,-1.117830624749009,-0.25774733068265787,0.07668611095640869,-10.331068886433963,-0.7154287884682472,-0.07883826468762971,-1.0946912865200198,-0.23092518762876418,0.025082810527371338,-10.22648273016999
690000000,-0.8830057681614049,-0.0494706031632669,-0.9367195629452002,-0.3016201936567666,0.09271016589676266,-10.221293124662134,-0.8135002087832149,-0.08923043324558133,-1.012885065317235,-0.21681004744404608,0.01647522979755768,-10.228050235029109
700000000,-1.0655425230342428,-0.10384508258615374,-0.8789637181827327,-0.1979221996949187,-0.0401538986041995,-10.178182945136733,-0.9228979594371122,-0.08180849615986732,-0.9181092840482966,-0.2548781344565145,0.008179830766342338,-10.194093126796723
710000000,-1.0212176374055881,-0.13759905682513446,-0.8895359135719083,-0.263152854072192,0.06669644996620057,-10.205012948352605,-0.9522773195803618,-0.08048767432443812,-0.8973676188078015,-0.25057893446970336,-0.0020135356799257775,-10.209593976519415
720000000,-0.9807552442146434,-0.10273756716752733,-0.8846931900071666,-0.2096324272459311,-0.04225461806878325,-10.179668034771206,-1.0120683764125218,-0.09828529382872855,-0.8898962117726159,-0.22665199196039051,-0.008827829692666878,-10.22793358335481
730000000,-1.120793281417725,-0.12235814020755431,-0.7647861913277513,-0.2847100041866876,-0.10071790140673242,-10.194419680842918,-1.056584449882651,-0.09720346788754755,-0.8597575549551428,-0.2542612192551603,-0.01652019361089133,-10.226578624056387
740000000,-1.1281994295492304,-0.1028323992103814,-0.7599586531669196,-0.143405724149613,0.0013709075052295017,-10.253209504564127,-1.1130630521764187,-0.12523693215704218,-0.7751139215090193,-0.2392917498673616,-0.02275662058753299,-10.237940775311452
750000000,-1.1540641436715935,0.005743868270138813,-0.675493273901873,-0.24872264693936047,-0.04474653342757162,-10.120262870133136,-1.1542245664843127,-0.10860348442979288,-0.7144065536171738,-0.20653082354336388,-0.05051700350056697,-10.140532760893853
760000000,-1.2419533349931609,-0.05523707008318991,-0.6210176446523424,-0.18579499519254827,-0.11425728198745116,-10.226798971792066,-1.177473049498413,-0.0789959913755596,-0.6616363672993247,-0.24984368001403456,-0.055236678346181144,-10.126103915275147
770000000,-1.0911205494464014,-0.20255606745572993,-0.533147237056733,-0.2987207704571011,0.12290985430369489,-10.226571199625877,-1.151109891946943,-0.11366306321336145,-0.5905213220670728,-0.3087241215780707,0.021582407487597193,-10.157579837727353
780000000,-1.305195889035777,-0.10340575110250681,-0.49758810392715763,-0.262461589302261,-0.006088594015001957,-10.273187352488286,-1.2144538732293721,-0.1426086382465247,-0.5233075675501565,-0.30423903986318956,-0.023567709033747736,-10.209893500890866
790000000,-1.210329012983396,-0.10215620368676874,-0.40948250047825013,-0.2866924203500057,-0.026999020716455248,-10.03934987573771,-1.243086592854323,-0.1369657026221045,-0.45208244909589257,-0.2796657100763233,-0.0335239471734371,-10.16808379611306
800000000,-1.1438875593430706,-0.01579819175875917,-0.2876321486253161,-0.34154702951366334,-0.03440362538961035,-10.09646851339174,-1.2118241912551722,-0.09387579604448155,-0.3932545564212965,-0.33321399468871615,-0.08969589476135305,-10.122644241397156
810000000,-1.238969024390114,-0.15264150058573608,-0.29442251220529403,-0.32549677346347955,-0.14309856738935367,-10.279262938903697,-1.2032479860899596,-0.06466487828736461,-0.3262260060112169,-0.3461751015133689,-0.10235721534092965,-10.18709683843172
820000000,-1.2243708254222232,0.008839516298798075,-0.13233738424339533,-0.26228105690319137,-0.13451298135588052,-10.166980683448417,-1.2016604611385389,-0.060852069775785285,-0.23954043259650645,-0.290525441127179,-0.09619902471830166,-10.235334582180812
830000000,-1.160200174399314,-0.18488320084195337,-0.10021545260134303,-0.26514644705099993,-0.1465309435331399,-10.24419077967162,-1.176627878305172,-0.08792612324914548,-0.17505345027878857,-0.2514224660221957,-0.12398569971292779,-10.191081725723253
840000000,-1.146558931003546,-0.04204465392237653,-0.13296143503664523,-0.32409650546026075,-0.10534424880531892,-10.1172816161987,-1.1445330892635766,-0.07412321239383625,-0.16171250038837837,-0.29983401744753535,-0.09525735336891364,-10.182215568508171
850000000,-1.1346169765171035,-0.05583042190239862,-0.057599505937690386,-0.3571888468136115,0.09560789813287308,-10.198287622573208,-1.160812191402662,-0.07486858404262632,-0.09893664832795333,-0.30369090059546344,-0.06180907788607306,-10.17605609503885
860000000,-1.0802484610764247,-0.16242361057284188,-0.011380044036635213,-0.3183614869886317,-0.043492561176773546,-10.112445565617728,-1.1603965658607982,-0.10497753512523916,-0.036983506091620155,-0.35974421076318475,-0.005596457265029111,-10.15046679827261
870000000,-1.0672704189060445,-0.07549641355627713,0.008120456884367452,-0.34523587339945205,-0.13162007001456316,-10.194438788720674,-1.1048544255262338,-0.08828243702363509,-0.0007712567252166225,-0.36820759020094407,-0.09669814706985744,-10.20759020796043
880000000,-1.055898858276087,-0.051014590220406636,0.14242022583630215,-0.3126381062232838,-0.058392160437423644,-10.174919465001343,-1.0617863661683995,-0.057308995618272365,0.07712124972785642,-0.3825795925834339,-0.10152498733884435,-10.192029320696356
890000000,-0.9304851576123054,-0.10811601399807039,0.14491556332292221,-0.4395513425478982,-0.12411211161989257,-10.142220698542216,-0.9731840921497108,-0.05870442248692899,0.11107101992467927,-0.3730705904714047,-0.08717657073242734,-10.17027475006457
900000000,-0.8964676889571207,-0.09007386043265178,0.1315588706200764,-0.32524937946702687,-0.028470444201823215,-10.119907115887317,-0.9128688564689773,-0.06903661506338327,0.14524427397419387,-0.40260056810811673,-0.012102247419182095,-10.15272420702069
910000000,-0.885635741561865,-0.0542986958064226,0.1483000601122879,-0.48482114130789006,-0.16478933007048924,-10.21907476160131,-0.8877188073681761,-0.06378803243842843,0.17465969909928936,-0.4495050589863241,-0.08848044705348436,-10.171338720082709
920000000,-0.8258327953545658,-0.013959740990190789,0.30138645168674544,-0.4177932911504697,-0.2674517755330057,-10.214549040139058,-0.8366625176154486,-0.021376568439658114,0.20275893103154596,-0.4730423317992086,-0.13692374009535574,-10.163868289062984
930000000,-0.7432760557459486,-0.01264167743578814,0.20253494138018216,-0.2707073299416306,-0.067359428217865,-10.090787036880076,-0.7597398534135974,-0.0008474361491298799,0.2054349474997332,-0.40123111434222186,-0.1299971951189201,-10.148267996099863
940000000,-0.6529230828231302,0.11100520529650407,0.3462161916698651,-0.35685367360201153,-0.17176715883814675,-10.10025746321717,-0.7143369364791272,0.04543247533909976,0.26854448564409344,-0.3774874101343839,-0.1027834155725349,-10.139742062790763
950000000,-0.48228931424492644,0.0869866658220613,0.20183610318335493,-0.4202493411094003,-0.13797149469013278,-10.078524082759795,-0.6222280603783474,0.0657390215806877,0.2593208418708992,-0.4223926651571687,-0.10655611068943999,-10.082731303155914
960000000,-0.4813679313323902,-0.04808130431355531,0.29451270149814024,-0.42707866565941904,-0.10657710882902954,-10.09468874827246,-0.5375850439898849,0.028005636781793103,0.24249075435865952,-0.42150638553481334,-0.07864349132953367,-10.078697985208066
970000000,-0.4796075175644116,0.10681807555996005,0.3624015247987203,-0.4693501807755154,-0.02324949556094357,-10.190443951860692,-0.5063661875721136,0.04321982433836918,0.27638530912216946,-0.4465788201072314,-0.05938464454822632,-10.11014191617867
980000000,-0.42367427918351586,0.08150938277128637,0.3493797386415033,-0.4136994914965315,-0.02112683541001803,-10.048118546431882,-0.47626545586343616,0.08204368335553924,0.3604783426789104,-0.4428014635842076,-0.051651766221938775,-10.048748793641277
990000000,-0.36657936680122327,0.15927924254535883,0.4195973971051735,-0.5142853917170842,-0.12428884830272859,-10.02291635869066,-0.4437553986840204,0.1298350684690761,0.3829405817932844,-0.45528921045729154,-0.1112787047984076,-10.027205321296476
